year,weight,gender,race1R,hispanic,ethnic1R,age,marital2,hincome,popsize,region,msa,direl,notify,weapon,weapcat,newcrime,newoff,seriousviolent,injury,treatment,vicservices,locationr
2014,3097.38687,2,1,2,1,6,1,5,3,3,1,1,2,2,0,1,1,1,1,2,1,1
2014,5109.42899,2,1,1,4,1,1,5,1,1,1,3,2,2,0,1,4,2,0,0,2,3
2014,3121.14456,1,1,1,4,7,2,5,5,3,1,5,2,2,0,1,4,2,0,0,2,3
2014,2844.96413,2,3,2,3,6,1,3,1,3,2,2,2,2,0,1,4,2,0,0,2,1
2014,2844.96413,2,3,2,3,6,1,3,1,3,2,2,2,2,0,1,4,2,0,0,2,1
2014,3911.32862,1,1,1,4,1,1,3,4,3,1,4,2,1,1,1,2,1,0,0,2,3
2014,6295.62638,1,1,2,1,4,1,7,1,4,2,4,2,1,1,1,3,1,0,0,2,5
2014,3375.08919,2,1,2,1,6,5,7,0,3,2,3,1,1,3,1,3,1,1,1,2,2
2014,3099.45072,1,1,2,1,7,4,2,0,3,2,2,1,2,0,1,4,2,1,1,2,1
2014,3162.79266,2,2,2,2,6,4,88,1,1,2,6,1,1,1,1,3,1,0,0,2,1
2014,4259.15063,1,1,2,1,2,1,3,0,3,2,3,1,1,1,1,3,1,1,1,2,3
2014,3153.39433,1,1,2,1,5,2,88,0,3,2,4,2,3,5,1,4,2,0,0,2,3
2014,3059.79844,1,1,2,1,5,1,2,1,3,2,6,1,2,0,1,4,2,0,0,1,3
2014,27479.7544,2,1,2,1,7,4,3,1,3,3,3,2,2,0,1,4,2,0,0,1,1
2014,5674.16519,1,2,2,2,2,1,88,0,3,2,3,1,2,0,1,4,2,1,2,2,4
2014,3170.2458,2,1,2,1,7,2,7,1,1,2,4,2,2,0,1,4,2,0,0,2,4
2014,3003.03892,2,1,2,1,7,2,88,0,1,2,1,1,2,0,1,4,2,0,0,1,1
2014,3003.03892,2,1,2,1,7,2,88,0,1,2,1,2,2,0,1,4,2,0,0,2,1
2014,3162.74957,1,2,2,2,7,4,6,3,3,1,4,1,1,2,1,3,1,0,0,2,3
2014,4345.79345,2,3,2,3,6,2,88,1,4,1,2,1,2,0,1,3,1,1,2,2,1
2014,3201.48891,1,1,2,1,5,2,88,1,3,2,4,2,3,5,1,4,2,0,0,2,1
2014,4165.14887,2,1,2,1,5,1,5,1,3,2,4,2,2,0,1,4,2,0,0,1,5
2014,4165.14887,2,1,2,1,5,1,5,1,3,2,4,2,2,0,1,4,2,0,0,1,5
2014,4165.14887,2,1,2,1,5,1,5,1,3,2,4,2,2,0,1,4,2,0,0,1,5
2014,4165.14887,2,1,2,1,5,1,5,1,3,2,4,2,2,0,1,4,2,0,0,1,5
2014,2686.89048,2,2,2,2,7,4,2,5,1,1,4,2,2,0,1,4,2,0,0,2,1
2014,4195.4358,2,2,2,2,5,1,2,5,1,1,4,2,2,0,1,4,2,0,0,2,1
2014,3107.29558,1,1,2,1,6,2,6,0,3,2,4,2,3,5,1,4,2,0,0,2,2
2014,3851.16617,1,1,2,1,5,1,1,4,3,1,4,2,2,0,1,4,2,1,1,2,1
2014,4104.97349,1,3,2,3,3,1,88,1,3,1,2,2,2,0,1,4,2,0,0,2,2
2014,4104.97349,1,3,2,3,3,1,88,1,3,1,2,2,2,0,1,4,2,0,0,2,2
2014,3152.76153,1,1,2,1,7,4,88,1,1,2,3,1,2,0,1,4,2,1,2,2,1
2014,2899.76741,1,1,2,1,7,2,88,1,3,1,4,1,2,0,1,4,2,0,0,2,3
2014,3805.82947,1,1,2,1,2,1,3,1,3,2,3,2,1,3,1,3,1,0,0,2,4
2014,2773.01894,2,1,1,4,5,1,2,1,3,3,1,2,2,0,1,3,1,1,2,2,1
2014,3553.25253,2,1,2,1,1,1,6,0,3,2,3,1,2,0,1,4,2,1,2,2,1
2014,2806.21556,2,1,2,1,7,4,88,1,4,1,4,1,1,1,1,3,1,0,0,2,1
2014,3066.58145,2,1,2,1,6,1,3,0,4,2,1,2,2,0,1,4,2,0,0,2,1
2014,3066.58145,2,1,2,1,6,1,3,0,4,2,1,2,2,0,1,4,2,0,0,2,1
2014,2885.86368,1,1,2,1,7,1,7,1,4,1,4,1,2,0,1,4,2,0,0,2,1
2014,2964.84683,2,3,1,4,7,1,88,5,4,1,3,2,1,2,1,3,1,0,0,2,5
2014,4435.27157,2,1,1,4,5,1,88,2,4,2,4,1,2,0,1,4,2,1,2,2,3
2014,3008.67385,1,3,2,3,5,1,2,3,4,1,4,1,2,0,1,2,1,1,2,2,3
2014,3399.19601,2,1,2,1,7,2,7,0,1,2,3,1,2,0,1,4,2,0,0,2,5
2014,3708.71928,2,1,1,4,6,1,3,1,4,2,3,2,2,0,1,4,2,1,1,2,5
2014,3580.47566,1,1,2,1,5,2,3,3,4,1,4,2,2,0,1,4,2,0,0,2,5
2014,4100.7026,1,1,2,1,2,1,6,2,4,1,4,2,1,2,1,2,1,0,0,2,3
2014,2700.4451,1,1,2,1,6,1,1,4,4,1,4,1,1,1,1,2,1,1,2,2,3
2014,3114.86611,2,1,2,1,6,2,7,2,4,1,4,1,1,3,1,3,1,0,0,2,3
2014,3151.27842,2,1,2,1,5,2,88,1,4,3,2,2,1,3,1,3,1,1,2,2,5
2014,3196.25477,1,1,2,1,7,1,4,1,3,1,4,1,2,0,1,4,2,1,1,2,3
2014,3131.15428,2,1,2,1,6,1,88,0,1,2,4,2,1,3,1,3,1,0,0,2,1
2014,3131.15428,2,1,2,1,6,1,88,0,1,2,4,2,1,3,1,3,1,0,0,2,1
2014,3131.15428,2,1,2,1,6,1,88,0,1,2,4,2,1,3,1,3,1,0,0,2,1
2014,2796.76388,2,2,2,2,7,1,2,2,4,2,3,2,2,0,2,5,3,0,0,2,3
2014,2882.03888,2,1,1,4,6,88,3,3,4,1,4,2,3,5,1,4,2,1,1,2,3
2014,3099.4624,2,1,2,1,7,2,6,1,3,1,5,2,2,0,1,2,1,0,0,2,4
2014,2715.87898,2,3,2,3,8,4,4,2,4,2,4,2,2,0,1,4,2,0,0,2,1
2014,3439.426,1,1,2,1,5,2,7,1,4,2,4,1,2,0,1,4,2,0,0,2,1
2014,2932.16539,2,1,1,4,6,2,5,5,4,1,4,2,2,0,1,4,2,0,0,2,3
2014,3027.44015,1,1,2,1,7,2,88,2,4,2,4,2,2,0,1,4,2,0,0,2,5
2014,4239.35411,1,1,2,1,5,1,3,4,4,1,4,1,2,0,1,4,2,0,0,2,3
2014,4721.0704,1,1,1,4,1,1,4,2,4,2,4,2,2,0,1,2,1,1,2,2,1
2014,5869.29983,1,1,2,1,4,1,2,1,4,2,4,1,2,0,1,4,2,0,0,2,3
2014,2612.43134,2,1,1,4,8,2,4,5,4,1,4,1,3,5,1,1,1,0,0,2,1
2014,3195.92672,1,3,2,3,5,2,4,4,4,1,4,1,3,5,1,4,2,0,0,2,3
2014,3697.3669,2,1,2,1,3,1,4,4,4,1,4,1,2,0,1,4,2,0,0,2,3
2014,5251.61884,1,1,2,1,5,1,88,1,4,1,3,2,2,0,1,2,1,1,2,2,2
2014,2730.98435,2,3,2,3,8,3,2,5,4,1,6,2,3,5,2,5,3,0,0,2,3
2014,2917.26745,1,1,2,1,7,2,7,1,1,2,3,1,2,0,1,4,2,0,0,2,3
2014,3437.54223,1,1,2,1,6,2,6,3,4,1,4,2,2,0,1,4,2,0,0,2,1
2014,3510.3772,2,1,2,1,5,4,88,1,4,3,1,2,2,0,1,4,2,0,0,2,1
2014,3322.73098,2,1,2,1,7,4,4,0,4,2,3,1,2,0,1,4,2,0,0,2,1
2014,4378.34242,1,1,2,1,1,1,7,1,4,2,3,2,2,0,1,4,2,1,2,2,4
2014,2307.00428,2,1,2,1,8,3,6,1,4,1,2,1,2,0,1,3,1,1,2,2,1
2014,2307.00428,2,1,2,1,8,3,6,1,4,1,2,1,2,0,1,4,2,1,2,2,1
2014,2307.00428,2,1,2,1,8,3,6,1,4,1,2,1,2,0,1,4,2,1,2,2,1
2014,3360.24848,1,2,2,2,7,2,2,5,4,1,3,2,2,0,1,4,2,1,1,2,1
2014,2808.8203,2,1,2,1,8,4,3,1,3,1,4,2,2,0,1,2,1,1,1,2,1
2014,2384.21968,2,1,2,1,7,2,5,0,3,3,2,2,2,0,1,4,2,1,1,2,1
2014,2887.95913,1,1,2,1,7,2,4,0,4,3,4,2,2,0,1,4,2,0,0,2,5
2014,32147.5867,1,2,2,2,6,5,4,4,2,1,4,1,1,1,1,3,1,0,0,2,4
2014,4530.7119,2,3,2,3,2,1,2,1,4,3,3,2,1,3,1,3,1,1,2,2,4
2014,45307.119,2,3,2,3,2,1,2,1,4,3,3,2,2,0,1,4,2,0,0,2,4
2014,4530.7119,2,3,2,3,2,1,2,1,4,3,4,1,1,1,1,1,1,1,2,2,1
2014,30832.3998,1,1,2,1,5,2,7,1,4,2,4,2,1,4,1,3,1,0,0,2,5
2014,3687.21177,1,2,2,2,6,1,88,2,3,1,1,1,2,0,1,4,2,0,0,2,1
2014,3687.21177,1,2,2,2,6,1,88,2,3,1,1,1,2,0,1,4,2,0,0,2,1
2014,4498.1913,2,1,2,1,5,1,4,0,4,2,3,1,2,0,1,4,2,0,0,2,3
2014,2857.49508,1,1,2,1,7,2,6,0,4,3,3,2,1,3,1,3,1,0,0,2,3
2014,4574.98521,1,1,2,1,3,1,3,1,3,2,5,1,3,5,1,4,2,0,0,2,3
2014,3189.51091,2,1,2,1,5,1,3,1,4,2,3,2,2,0,1,4,2,0,0,2,5
2014,2971.87963,2,1,2,1,6,4,5,0,1,2,4,1,2,0,1,1,1,1,2,1,1
2014,3079.2584,2,1,2,1,5,1,3,1,1,1,1,2,2,0,1,4,2,1,1,2,1
2014,3079.2584,2,1,2,1,5,1,3,1,1,1,1,2,2,0,1,4,2,1,1,2,1
2014,3079.2584,2,1,2,1,5,1,3,1,1,1,1,2,2,0,1,4,2,1,1,2,1
2014,2835.91061,2,1,2,1,6,4,6,1,2,3,4,1,1,1,1,3,1,0,0,2,1
2014,4140.05508,1,1,1,4,5,88,6,0,3,2,4,2,2,0,1,4,2,0,0,2,3
2014,2630.66202,2,1,2,1,6,2,7,1,3,2,4,2,2,0,1,4,2,0,0,2,3
2014,3918.41676,1,1,2,1,4,1,1,1,3,2,3,2,2,0,1,4,2,0,0,2,1
2014,3049.49089,2,1,2,1,7,2,88,1,3,1,2,1,2,0,1,4,2,0,0,2,2
2014,3049.49089,2,1,2,1,7,2,88,1,3,1,2,2,2,0,1,2,1,0,0,2,2
2014,3049.49089,2,1,2,1,7,2,88,1,3,1,2,2,2,0,1,2,1,0,0,2,2
2014,3049.49089,2,1,2,1,7,2,88,1,3,1,2,2,2,0,1,4,2,1,1,2,2
2014,2907.94185,1,1,2,1,6,2,88,0,3,2,4,2,1,3,1,3,1,0,0,2,3
2014,2907.94185,1,1,2,1,6,2,88,0,3,2,4,2,1,3,1,3,1,0,0,2,3
2014,2907.94185,1,1,2,1,6,2,88,0,3,2,4,2,1,3,1,3,1,0,0,2,5
2014,3474.13115,1,1,2,1,7,4,2,3,3,1,4,2,2,0,1,4,2,0,0,2,3
2014,2910.90752,1,1,2,1,6,2,88,1,3,2,1,1,1,4,1,2,1,0,0,2,1
2014,3252.41242,1,2,2,2,7,1,88,4,2,1,4,1,1,1,1,2,1,1,2,2,3
2014,4698.61749,1,1,1,4,4,1,7,1,3,2,4,1,1,1,1,3,1,1,2,2,3
2014,2524.27966,1,1,2,1,5,2,5,1,1,2,4,1,1,2,1,3,1,0,0,2,3
2014,2524.27966,1,1,2,1,5,2,5,1,1,2,4,1,2,0,1,4,2,0,0,2,3
2014,6039.69539,2,2,2,2,5,1,88,1,2,2,3,3,2,0,1,4,2,0,0,2,5
2014,3072.26133,2,2,2,2,5,1,2,4,2,1,3,2,2,0,1,4,2,0,0,2,1
2014,3011.53856,1,1,1,4,7,2,4,1,3,2,4,1,2,0,1,2,1,0,0,2,3
2014,3171.51221,1,1,2,1,6,5,7,1,2,2,3,2,2,0,1,4,2,0,0,2,2
2014,3091.94344,2,1,2,1,6,2,88,1,2,2,6,2,2,0,2,5,3,0,0,2,3
2014,5509.14863,1,2,2,2,5,4,4,1,2,3,3,1,2,0,1,2,1,1,2,1,3
2014,2998.83443,1,1,2,1,7,1,2,1,2,3,2,1,1,3,1,3,1,0,0,2,1
2014,3929.23858,2,1,2,1,4,1,6,3,2,1,3,2,2,0,1,4,2,0,0,2,3
2014,5133.92651,1,2,2,2,5,1,3,4,3,1,4,1,2,0,1,4,2,0,0,2,3
2014,5034.12769,2,3,2,3,1,1,3,1,1,2,3,2,1,3,1,3,1,0,0,2,4
2014,22082.01373,2,1,2,1,7,4,2,1,2,2,3,1,2,0,1,2,1,0,0,2,1
2014,3714.77531,1,1,1,4,5,1,2,1,2,1,4,1,2,0,1,4,2,1,1,2,5
2014,4511.63375,2,2,2,2,6,2,5,1,2,2,1,1,1,2,1,3,1,1,2,2,1
2014,2841.71283,1,1,2,1,6,2,3,1,3,3,2,1,2,0,1,4,2,1,2,2,1
2014,3486.40808,2,1,2,1,4,1,1,1,1,2,4,2,2,0,1,1,1,0,0,2,3
2014,2992.96741,2,2,2,2,6,1,3,1,2,2,3,2,2,0,1,1,1,1,1,2,1
2014,2992.96741,2,2,2,2,6,1,3,1,2,2,3,2,2,0,1,1,1,1,1,2,1
2014,3486.08201,1,3,2,3,7,1,88,5,1,1,3,1,2,0,1,4,2,0,0,2,1
2014,3486.08201,1,3,2,3,7,1,88,5,1,1,3,1,2,0,1,4,2,0,0,2,1
2014,3786.43542,1,1,2,1,1,1,5,2,4,1,5,1,2,0,1,4,2,0,0,,3
2014,4083.64849,2,1,2,1,6,1,7,5,1,1,4,1,2,0,1,4,2,0,0,2,3
2014,4747.615,2,1,2,1,3,1,7,3,2,1,4,2,2,0,1,4,2,0,0,2,2
2014,3540.37981,1,1,2,1,5,1,88,1,2,3,4,2,1,2,1,3,1,0,0,2,1
2014,4231.85279,2,1,2,1,4,1,5,0,3,2,4,1,1,1,1,2,1,0,0,2,1
2014,4520.54406,2,1,2,1,3,1,5,0,3,2,4,1,1,1,1,2,1,0,0,2,1
2014,5243.62585,1,1,2,1,5,1,7,5,1,1,3,2,2,0,1,4,2,1,2,2,2
2014,3820.55698,1,2,2,2,6,5,5,5,1,1,4,1,1,3,1,2,1,0,0,2,1
2014,3753.88984,2,1,2,1,4,2,3,1,2,3,3,1,2,0,1,4,2,0,0,2,1
2014,22583.69964,1,1,2,1,7,2,7,0,1,2,3,2,2,0,1,4,2,1,2,2,5
2014,24558.55432,2,1,2,1,7,2,7,0,1,2,3,2,2,0,1,4,2,1,2,2,5
2014,4311.08606,1,1,2,1,1,1,7,0,2,2,3,2,2,0,1,4,2,0,0,2,4
2014,4311.08606,1,1,2,1,1,1,7,0,2,2,3,2,2,0,1,4,2,0,0,2,4
2014,4311.08606,1,1,2,1,1,1,7,0,2,2,3,2,2,0,1,4,2,0,0,2,4
2014,2987.45635,2,2,2,2,6,2,7,5,1,1,4,2,2,0,1,4,2,1,2,1,5
2014,2987.45635,2,2,2,2,6,2,7,5,1,1,4,2,2,0,1,3,1,1,2,2,5
2014,5192.96399,2,1,1,4,3,1,88,3,1,1,3,2,2,0,1,1,1,0,0,2,1
2014,3208.17064,2,1,2,1,6,1,88,1,1,2,5,2,2,0,1,1,1,1,1,2,2
2014,3128.15426,1,1,2,1,6,1,88,3,1,1,4,1,2,0,1,4,2,0,0,2,1
2014,2654.22195,1,1,2,1,7,1,1,1,2,3,2,1,2,0,1,4,2,1,2,2,1
2014,2474.71835,2,1,2,1,6,2,6,0,3,3,3,1,2,0,1,4,2,0,0,2,3
2014,15013.24566,2,1,2,1,6,4,88,1,2,3,3,1,2,0,1,1,1,1,2,2,1
2014,4437.35255,1,2,2,2,6,5,88,1,2,2,4,2,2,0,1,3,1,1,1,2,3
2014,2839.53479,2,1,2,1,5,4,5,0,2,3,3,1,2,0,1,4,2,0,0,2,1
2014,3211.10054,1,1,2,1,6,4,5,0,2,3,3,1,2,0,1,4,2,0,0,2,1
2014,4613.39858,2,1,2,1,4,1,4,1,3,3,3,2,1,3,1,3,1,1,2,2,1
2014,4438.50637,1,2,1,4,7,2,7,1,1,2,2,2,1,2,1,3,1,0,0,1,1
2014,4438.50637,1,2,1,4,7,2,7,1,1,2,3,1,2,0,1,4,2,0,0,2,3
2014,6281.75613,1,2,2,2,1,1,7,1,1,2,3,2,3,5,1,4,2,1,1,2,4
2014,4217.13292,1,1,2,1,5,1,6,1,2,2,4,1,2,0,1,4,2,1,1,2,3
2014,4181.18489,2,1,1,4,4,2,3,3,1,1,4,2,2,0,1,4,2,0,0,2,3
2014,2814.12389,2,2,2,2,7,1,4,5,1,1,4,1,2,0,1,4,2,0,0,2,1
2014,3553.84488,1,1,2,1,8,2,7,1,4,2,6,1,3,5,2,5,3,0,0,2,3
2014,3138.50319,2,1,2,1,7,2,88,1,2,2,3,1,1,3,1,3,1,0,0,2,1
2014,2618.84648,2,2,2,2,6,4,3,2,2,1,4,1,1,2,1,2,1,0,0,2,3
2014,2938.67496,2,1,2,1,7,2,88,1,1,2,4,1,1,1,1,2,1,0,0,2,1
2014,3486.40808,2,1,1,4,3,1,1,1,1,2,3,2,2,0,1,1,1,1,2,2,1
2014,3177.18355,2,1,2,1,7,2,7,1,2,1,3,1,2,0,1,4,2,0,0,2,4
2014,3177.18355,2,1,2,1,7,2,7,1,2,1,3,2,2,0,1,4,2,0,0,2,4
2014,2975.17537,1,1,2,1,7,5,2,1,1,2,1,1,2,0,1,4,2,0,0,2,1
2014,2982.42571,2,1,2,1,6,1,88,4,2,1,4,1,3,5,1,4,2,0,0,2,1
2014,2982.42571,2,1,2,1,6,1,88,4,2,1,4,1,3,5,1,4,2,0,0,2,1
2014,1596.58777,1,1,2,1,5,2,88,1,3,2,3,2,2,0,1,4,2,0,0,2,3
2014,1683.02474,2,1,2,1,4,2,1,1,2,3,1,2,2,0,1,4,2,1,1,2,2
2014,1204.80025,2,1,2,1,6,3,6,0,2,2,1,2,2,0,1,4,2,0,0,1,1
2014,1778.52745,1,1,2,1,6,4,7,0,2,2,4,2,1,1,1,3,1,0,0,2,3
2014,1421.3805,2,1,2,1,6,2,7,0,3,2,2,1,2,0,1,4,2,0,0,1,2
2014,1421.3805,2,1,2,1,6,2,7,0,3,2,2,1,2,0,1,4,2,0,0,1,2
2014,1421.3805,2,1,2,1,6,2,7,0,3,2,2,1,2,0,1,4,2,0,0,1,2
2014,14213.805,2,1,2,1,6,2,7,0,3,2,2,1,2,0,1,4,2,0,0,1,2
2014,3567.69851,1,1,2,1,5,1,88,1,2,2,1,1,2,0,1,4,2,0,0,2,1
2014,2185.02517,2,1,2,1,4,1,88,0,3,2,1,1,2,0,1,4,2,1,1,2,1
2014,3104.92223,1,2,2,2,7,1,2,5,2,1,4,1,2,0,1,4,2,0,0,2,1
2014,3104.92223,1,2,2,2,7,1,2,5,2,1,4,2,2,0,1,4,2,0,0,2,1
2014,1823.5565,1,1,1,4,3,1,6,2,3,2,4,2,3,5,2,5,3,0,0,2,1
2014,1428.67798,2,1,2,1,7,2,88,1,2,1,2,1,2,0,1,4,2,1,1,,1
2014,1880.58161,2,1,2,1,5,1,4,1,2,2,1,1,2,0,1,4,2,1,2,2,1
2014,1622.27504,1,1,2,1,5,2,88,3,3,1,4,2,1,4,1,2,1,0,0,2,3
2014,1595.10997,1,2,2,2,6,2,7,4,3,1,4,1,2,0,1,4,2,0,0,2,3
2014,1973.11316,2,1,2,1,5,1,6,0,3,2,3,2,2,0,1,1,1,1,2,2,2
2014,2768.16043,2,1,2,1,6,5,88,1,3,2,4,1,1,1,1,2,1,0,0,2,1
2014,4131.41225,1,1,2,1,3,1,88,1,3,2,5,1,2,0,1,2,1,1,2,2,1
2014,4131.41225,1,1,2,1,3,1,88,1,3,2,3,2,2,0,1,2,1,1,2,2,3
2014,2808.8203,2,1,2,1,8,2,88,1,3,1,4,1,2,0,1,4,2,1,2,1,3
2014,3302.14913,2,1,2,1,5,1,88,1,2,2,1,2,2,0,1,4,2,0,0,2,1
2014,1691.20293,1,1,1,4,5,2,5,5,2,1,4,2,2,0,1,4,2,0,0,2,1
2014,1545.13601,1,1,1,4,5,1,1,2,2,1,3,1,1,1,1,2,1,1,1,2,1
2014,1545.13601,1,1,1,4,5,1,1,2,2,1,4,1,1,1,1,3,1,0,0,2,1
2014,2310.62084,1,1,2,1,2,1,1,2,2,1,4,1,1,1,1,3,1,1,2,2,1
2014,1458.16975,2,1,2,1,7,4,88,1,3,1,4,1,2,0,1,4,2,0,0,2,3
2014,3478.56753,2,1,2,1,5,5,4,1,3,2,3,1,1,3,1,3,1,0,0,2,1
2014,1869.93591,1,1,1,4,1,1,5,1,3,2,4,2,2,0,1,4,2,0,0,2,4
2014,1737.09461,2,1,2,1,3,1,1,1,3,2,1,1,2,0,1,4,2,0,0,2,1
2014,2394.76792,1,1,2,1,4,1,5,0,4,2,4,1,1,2,1,3,1,1,1,2,2
2014,1587.03645,1,1,1,4,6,2,2,5,3,1,4,1,1,1,1,3,1,0,0,2,1
2014,2300.98897,1,1,2,1,3,1,4,1,1,2,3,2,2,0,1,4,2,0,0,2,4
2014,1114.95067,1,1,2,1,8,3,2,1,3,3,3,1,1,2,1,2,1,0,0,2,1
2014,4640.08819,1,1,2,1,4,1,88,1,3,1,4,2,1,2,1,3,1,0,0,2,3
2014,9004.65636,2,1,2,1,7,4,2,1,1,2,4,2,3,5,1,4,2,0,0,2,3
2014,2419.03997,2,1,1,4,3,1,7,3,3,1,3,1,2,0,1,4,2,0,0,2,1
2014,2419.03997,2,1,1,4,3,1,7,3,3,1,3,2,2,0,1,4,2,0,0,2,3
2014,5780.87637,2,1,2,1,4,1,7,0,1,2,6,2,2,0,1,4,2,0,0,2,5
2014,5780.87637,2,1,2,1,4,1,7,0,1,2,3,2,2,0,1,4,2,1,2,2,5
2014,5780.87637,2,1,2,1,4,1,7,0,1,2,3,2,2,0,1,4,2,1,2,2,5
2014,5780.87637,2,1,2,1,4,1,7,0,1,2,3,2,2,0,1,4,2,1,2,2,5
2014,5780.87637,2,1,2,1,4,1,7,0,1,2,3,2,2,0,1,4,2,1,2,2,5
2014,3704.99439,1,1,2,1,6,1,2,0,3,2,3,1,2,0,1,3,1,1,1,2,2
2014,1750.29356,2,1,2,1,5,4,4,1,3,2,1,2,2,0,1,4,2,1,1,2,1
2014,1213.92464,2,3,2,3,7,2,5,1,3,1,3,2,2,0,1,4,2,0,0,2,1
2014,2724.6735,1,1,2,1,7,4,4,0,3,3,2,1,3,5,1,4,2,1,2,2,2
2014,32940.6753,1,1,2,1,5,1,4,1,3,2,4,2,2,0,1,4,2,1,1,2,3
2014,1811.33315,2,1,1,4,5,2,3,2,4,1,4,2,3,5,1,4,2,0,0,2,1
2014,1811.33315,2,1,1,4,5,2,3,2,4,1,4,2,2,0,1,4,2,0,0,2,1
2014,1811.33315,2,1,1,4,5,2,3,2,4,1,4,2,2,0,1,4,2,0,0,2,1
2014,1811.33315,2,1,1,4,5,2,3,2,4,1,4,3,3,5,1,4,2,0,0,2,1
2014,1811.33315,2,1,1,4,5,2,3,2,4,1,4,2,2,0,1,4,2,0,0,2,1
2014,3156.56833,1,1,1,4,6,5,88,5,3,1,4,2,1,2,1,2,1,0,0,2,3
2014,2476.32023,1,1,2,1,8,4,88,2,3,1,2,2,2,0,1,4,2,0,0,2,1
2014,2059.00105,2,3,2,3,1,1,7,1,4,2,4,2,3,5,1,4,2,0,0,2,3
2014,2059.00105,2,3,2,3,1,1,7,1,4,2,4,2,2,0,1,4,2,0,0,2,4
2014,1411.03203,2,1,2,1,6,5,3,2,4,2,4,1,1,3,1,3,1,0,0,2,1
2014,1411.03203,2,1,2,1,6,5,3,2,4,2,2,1,2,0,1,4,2,1,1,2,1
2014,2962.84672,2,3,2,3,5,2,7,1,1,1,4,1,1,3,1,3,1,0,0,2,1
2014,2501.54909,2,2,2,2,5,1,2,1,3,2,3,2,2,0,1,4,2,1,1,2,3
2014,1446.37738,1,1,1,4,6,2,2,5,4,1,3,1,2,0,1,2,1,0,0,2,1
2014,1446.37738,1,1,1,4,6,2,2,5,4,1,6,2,2,0,1,4,2,0,0,2,1
2014,1558.50796,1,1,2,1,6,2,3,1,4,3,3,1,3,5,1,4,2,0,0,2,1
2014,1718.09737,1,1,2,1,6,2,7,1,4,2,3,2,2,0,1,4,2,0,0,2,3
2014,1718.09737,1,1,2,1,6,2,7,1,4,2,3,2,2,0,1,4,2,0,0,2,3
2014,4408.20041,1,2,2,2,5,2,1,1,3,1,3,2,2,0,1,4,2,0,0,2,1
2014,1486.75711,1,3,2,3,6,2,7,2,4,1,4,2,2,0,1,4,2,0,0,2,5
2014,1486.75711,1,3,2,3,6,2,7,2,4,1,4,2,2,0,1,4,2,0,0,2,5
2014,1486.75711,1,3,2,3,6,2,7,2,4,1,4,2,2,0,1,4,2,0,0,2,5
2014,1486.75711,1,3,2,3,6,2,7,2,4,1,4,2,2,0,1,4,2,0,0,2,5
2014,1486.75711,1,3,2,3,6,2,7,2,4,1,4,2,2,0,1,4,2,0,0,2,5
2014,2049.26985,1,1,1,4,2,1,5,1,4,2,4,1,1,1,1,3,1,0,0,2,3
2014,2049.26985,1,1,1,4,2,1,5,1,4,2,4,1,1,1,1,3,1,0,0,2,3
2014,1643.1831,1,3,2,3,5,1,2,3,4,1,3,1,1,3,1,3,1,0,0,1,1
2014,3166.79033,2,1,1,4,6,4,2,1,4,1,1,2,1,2,1,2,1,0,0,2,1
2014,3166.79033,2,1,1,4,6,4,2,1,4,1,1,2,2,0,1,4,2,1,1,2,1
2014,3166.79033,2,1,1,4,6,4,2,1,4,1,2,2,1,2,1,3,1,0,0,2,1
2014,3134.12799,1,2,2,2,3,1,5,0,1,2,4,2,1,1,1,2,1,0,0,2,3
2014,3658.53213,2,1,2,1,5,2,88,1,3,1,4,2,1,3,1,2,1,0,0,2,3
2014,1464.33979,1,1,2,1,7,2,7,4,4,1,4,2,2,0,1,4,2,0,0,2,1
2014,3468.28971,2,1,2,1,6,2,5,0,4,2,2,2,2,0,1,4,2,0,0,2,1
2014,2022.97391,1,2,2,2,2,1,2,4,4,1,4,2,3,5,1,4,2,0,0,2,1
2014,1408.78432,2,1,2,1,7,2,88,2,4,1,3,1,2,0,1,4,2,0,0,2,3
2014,1347.28404,2,2,2,2,6,4,88,1,3,1,2,1,2,0,1,2,1,1,1,2,1
2014,1347.28404,2,2,2,2,6,4,88,1,3,1,2,1,2,0,1,2,1,1,1,2,1
2014,1394.57426,2,1,2,1,6,4,3,1,3,2,3,2,1,1,1,3,1,0,0,2,1
2014,3046.28135,1,1,1,4,5,5,5,1,4,3,1,2,2,0,1,4,2,0,0,2,1
2014,1539.73979,1,1,2,1,7,2,6,4,4,1,4,1,1,2,1,3,1,0,0,2,5
2014,1539.73979,1,1,2,1,7,2,6,4,4,1,4,1,1,2,1,3,1,0,0,2,5
2014,3414.16532,2,3,2,3,6,2,88,1,4,2,6,1,2,0,2,5,3,0,0,2,3
2014,2339.39251,1,1,2,1,4,1,2,2,2,1,5,2,2,0,1,4,2,0,0,2,3
2014,3337.06422,2,1,2,1,7,2,4,2,3,1,1,1,2,0,1,4,2,1,2,2,1
2014,1391.38407,2,1,2,1,6,5,4,0,4,2,1,1,2,0,1,2,1,1,1,1,1
2014,2592.50896,2,1,2,1,8,3,6,1,2,2,4,3,2,0,1,4,2,0,0,2,1
2014,1502.11435,2,1,2,1,6,2,7,4,4,1,4,2,2,0,1,4,2,0,0,2,3
2014,1724.37072,2,2,2,2,7,2,4,1,2,1,4,1,2,0,1,4,2,0,0,2,1
